Time,X,Y,V_x,V_y,Velocity,Mass,Pitch,Stage,Mach,Drag_Coeff,Orbital_Energy,G_Force,Dyn_Pressure,Orbit_Type,Isp,Delta_V_Rem,Kinetic_Energy,Potential_Energy,TWR,Hull_Temp
261.0500000000251,454833.4743852284,174127.0120532075,3191.8319287197282,831.3682638370088,3298.066076744589,98878.6702507505,55.112279945277955,2,7.6989328513391895,0.5970478552139052,-55460385.816556856,0.9632157678760411,0.0,Bekliyor,347.9999999631296,6217.259411657936,537763506013.8298,164354547580.20456,0.9632157678760411,4689.469428358704
264.05000000002576,464433.9539498631,176621.1168447187,3208.2976053150333,831.3682638370088,3313.9944686116537,98057.62288608823,54.20282891837702,2,7.7138551356092915,0.596650266459641,-55384528.41423577,0.9712808804551466,0.0,Bekliyor,347.99999997273704,6188.803344237288,538461830944.28827,165261421747.32568,0.9712808804551466,4738.425769410646
267.05000000002644,474084.600126222,179115.2216362299,3225.2674529560636,831.3682638370088,3330.416258007838,97236.57552144545,53.3111941226987,2,7.730039734948894,0.5962199362632955,-55306791.86699405,0.9794821936230473,0.0,Bekliyor,347.99999997984105,6160.10800644334,539258122999.7123,166128539639.1597,0.9794821936230473,4789.087722693055
270.0500000000271,483786.92132786755,181609.3264277411,3242.738877711359,831.3682638370088,3347.3293261319927,96415.5281568171,52.43615955853571,2,7.747468517822417,0.5957575577231764,-55227158.939575374,0.9878231869168514,0.0,Bekliyor,347.99999998509395,6131.169340376532,540149369866.17755,166955946653.00925,0.9878231869168514,4841.473364862773
273.0500000000278,493542.41903855646,184103.4312192523,3260.709836411479,831.3682638370088,3364.732086510894,95594.4807921994,51.57663796529816,2,7.766125041247643,0.5952637894389218,-55145610.02280445,0.9963074594146475,0.0,Bekliyor,347.99999998897806,6101.983184020283,541132729628.6599,167743688117.08667,0.9963074594146475,4895.602935981141
276.0500000000285,503352.5893948638,186597.5360107635,3279.1787922084427,831.3682638370088,3382.6234419920484,94773.4334275896,50.73165254470216,2,7.785994409825505,0.59473925872806,-55062123.24183321,1.0049387349135823,0.0,Bekliyor,347.99999999185013,6072.545267649403,542205510766.5333,168491809290.6453,1.0049387349135823,4951.49874789097
279.0500000000292,513218.9246463216,189091.6408022747,3298.1446770278867,831.3682638370088,3401.0027484150137,93952.38606298565,49.900321901718335,2,7.807063154850544,0.5941845643634617,-54976674.542486414,1.0137208673794473,0.0,Bekliyor,347.99999999397374,6042.851210082,543365154739.94385,169200355364.10974,1.0137208673794473,5009.185111891325
282.05000000002985,523142.9145119077,191585.7455937859,3317.606859748881,831.3682638370088,3419.869783834368,93131.338698386,49.08184753734379,2,7.829319130156586,0.5936002789151499,-54889237.75913851,1.022657846684524,0.0,Bekliyor,347.99999999554404,6012.896514766695,544609220721.55695,169869371459.20676,1.022657846684524,5068.68828271711
285.05000000003054,533126.0474486039,194079.8503852971,3337.5651191864745,831.3682638370088,3439.22472239983,92310.29133378953,48.275503384285585,2,7.852751422030968,0.5929869507628416,-54799784.66682882,1.0317538046516384,0.0,Bekliyor,347.9999999967051,5982.676565696461,545935372117.6548,170498902629.09528,1.0317538046516384,5130.036416464978
288.0500000000312,543169.8118452625,196573.9551768083,3358.01962113642,831.3682638370088,3459.068112177508,91489.24396919548,47.480626992441195,2,7.877350271052912,0.5923451058324781,-54708285.01976375,1.0410130214236595,0.0,Bekliyor,347.9999999975637,5952.18662313982,547341364591.41235,171088993858.49692,1.0410130214236595,5193.259540595594
291.0500000000319,553275.6971530255,199068.0599683195,3378.9708988847397,831.3682638370088,3479.4008563347475,90668.19660460307,46.696612057479456,2,7.9031070041179055,0.5916752490998262,-54614706.57791995,1.0504399321790774,0.0,Bekliyor,347.9999999981985,5921.421819179529,548825035354.70416,171639690063.82486,1.0504399321790774,5258.389534523077
294.0500000000326,563445.1949619214,201562.1647598307,3400.4198366970177,831.3682638370088,3500.22419721969,89847.14924001208,45.92290205104492,2,7.930013975229095,0.5909778658962669,-54519015.1231201,1.0600391342157813,0.0,Bekliyor,347.99999999866793,5890.377153048325,550384293536.8285,172151036093.31485,1.0600391342157813,5325.46011960247
297.05000000003326,573679.8000319687,204056.2695513419,3422.367655891131,831.3682638370088,3521.5397029525247,89026.10187542195,45.15898476082747,2,7.958064513889519,0.5902534230455999,-54421174.46568062,1.0698153944268392,0.0,Bekliyor,347.999999999015,5859.047486250472,552017111471.7653,172623076727.15274,1.0698153944268392,5394.506857564888
300.05000000003395,583981.0112860041,206550.3743428531,3444.8159031681107,831.3682638370088,3543.3492562141105,88205.05451083249,44.404387587013616,2,7.987252880131401,0.5895023698556702,-54321146.44251111,1.0797736571937822,0.0,Bekliyor,347.9999999992717,5827.427537457319,553721516772.1864,173055856677.6046,1.0797736571937822,5465.567156642548
303.05000000003463,594350.3327706036,209044.4791343643,3467.7664409329054,831.3682638370088,3565.6550449728497,87384.00714624375,43.65867347135688,2,8.017574225381816,0.5887251389845995,-54218890.907367416,1.089919052724884,0.0,Bekliyor,347.99999999946147,5795.511877164122,555495585079.7543,173449420589.14578,1.089919052724884,5538.680284782534
306.0500000000353,604789.2745907159,211538.5839258755,3491.221439383223,831.3682638370088,3588.459554935579,86562.95978165515,42.921437358379094,2,8.049024558496535,0.5879221471981481,-54114365.71381341,1.1002569058679823,0.0,Bekliyor,347.9999999996018,5763.294922094604,557337433398.5466,173803813038.58704,1.1002569058679823,5613.887389477137
309.050000000036,615299.353823013,214032.68871738669,3515.1833701825744,831.3682638370088,3611.765563544961,85741.91241706682,42.19230310658397,2,8.081600716402521,0.5870937960320707,-54007526.69132495,1.1107927454296063,0.0,Bekliyor,347.99999999970555,5730.770929338937,559245213932.5684,174119078535.20563,1.1107927454296063,5691.2315238461315
312.0500000000367,625882.0954124826,216526.79350889788,3539.655001564984,831.3682638370088,3635.576135376172,84920.8650524791,41.470920782162615,2,8.115300338879056,0.5862404723711575,-53898327.61486676,1.1215323140347369,0.0,Bekliyor,347.9999999997823,5697.933990209639,561217108359.82,174395261520.87225,1.1215323140347369,5770.757678697126
315.05000000003736,636539.0330563524,219020.89830040908,3564.639394744805,831.3682638370088,3659.8946188108443,84099.81768789138,40.75696427935986,2,8.150121847081913,0.5853625489548484,-53786720.168185644,1.132481578564127,0.0,Bekliyor,347.999999999839,5664.778023798927,563251322484.939,174632406370.17612,1.132481578564127,5852.512820367549
318.05000000003804,647271.7100790986,221515.00309192028,3590.1399015270094,831.3682638370088,3684.7246438874126,83278.77032330366,40.050129221088504,2,8.186064425477394,0.5844603848178115,-53672653.90098779,1.143646741208994,0.0,Bekliyor,347.99999999988097,5631.296770220164,565346081220.3558,174830557390.5553,1.143646741208994,5936.545934219274
321.0500000000387,658081.6803020034,224009.10788343148,3616.160163031669,831.3682638370088,3710.070121244812,82457.72295871594,39.35013110100463,2,8.22312800690551,0.5835343256726352,-53556076.18010206,1.1550342511861866,0.0,Bekliyor,347.999999999912,5597.483783514357,567499623852.394,174989758822.42264,1.1550342511861866,6022.908073715993
324.0500000000394,668970.5089104931,226503.21267494268,3642.704109462138,831.3682638370088,3735.9352420917717,81636.67559412822,38.65670363448343,2,8.261313260536332,0.582584704240721,-53436932.13467145,1.1666508171602816,0.0,Bekliyor,347.9999999999349,5563.332424201748,569710199554.2925,175110054839.29245,1.1666508171602816,6111.652415066491
327.0500000000401,679939.7733222987,228997.31746645388,3669.775960859991,831.3682638370088,3762.32447914707,80815.6282295405,37.96959729103386,2,8.30062158252179,0.5816118405365849,-53315164.5953623,1.1785034204228946,0.0,Bekliyor,347.99999999995185,5528.835851456935,571976063112.7,175191489547.9067,1.1785034204228946,6202.8343174653255
330.05000000004077,690991.0640593289,231491.42225796508,3697.380228801504,831.3682638370088,3789.2425885075118,79994.58086495278,37.28857798489211,2,8.341055089178216,0.580616042110011,-53190714.02753101,1.1905993288836108,0.0,Bekliyor,347.9999999999644,5493.987014884512,574295470838.0564,175234106988.36154,1.1905993288836108,6296.511389007003
333.05000000004145,702125.9856260193,233985.52704947628,3725.5217190008425,831.3682638370088,3816.694612410458,79173.53350036505,36.613425904014676,2,8.382616612563686,0.5795976042498604,-53063518.45824228,1.2029461119314495,0.0,Bekliyor,347.9999999999737,5458.778645870239,576666676632.5325,175237951134.2326,1.2029461119314495,6392.743558391886
336.05000000004213,713346.1573968421,236479.63184098748,3754.2055347942805,831.3682638370088,3844.6858828666627,78352.48613577733,35.943934460586156,2,8.425309698339595,0.5785568101527729,-52933513.396988824,1.215551656230718,0.0,Bekliyor,347.99999999998056,5423.203248481631,579087928191.9485,175203065892.701,1.215551656230718,6491.593152582588
